,STATISTICAL_MURDER_FLAG,BORO,PERP_SEX,PERP_AGE_GROUP,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,Hour,Month,Year
7995,0,1,0.0,2.0,1.0,1.0,0.0,1.0,21,1,2018
17777,0,0,0.0,2.0,2.0,1.0,0.0,1.0,4,3,2019
22103,0,1,0.0,0.0,3.0,2.0,0.0,1.0,1,12,2009
62,0,1,0.0,2.0,1.0,2.0,0.0,1.0,23,7,2021
4646,0,3,0.0,2.0,2.0,3.0,0.0,2.0,13,4,2013
4936,0,4,0.0,0.0,1.0,0.0,1.0,1.0,15,5,2008
4276,0,2,0.0,2.0,1.0,1.0,0.0,1.0,0,7,2015
6061,0,1,0.0,0.0,1.0,2.0,0.0,1.0,17,9,2009
335,0,1,0.0,2.0,3.0,2.0,0.0,3.0,3,5,2019
19691,0,4,0.0,1.0,2.0,1.0,0.0,1.0,16,6,2018
17689,0,0,0.0,2.0,1.0,1.0,0.0,1.0,10,5,2009
25735,0,1,1.0,2.0,2.0,2.0,0.0,2.0,4,4,2022
23370,0,1,0.0,0.0,1.0,1.0,0.0,2.0,2,4,2007
2857,0,1,0.0,2.0,1.0,2.0,0.0,3.0,18,2,2009
19514,0,2,0.0,1.0,1.0,2.0,0.0,1.0,5,10,2011
12833,0,1,0.0,1.0,1.0,2.0,0.0,1.0,3,2,2013
1294,0,0,0.0,1.0,1.0,0.0,0.0,1.0,20,4,2010
11687,0,1,0.0,2.0,3.0,1.0,0.0,3.0,0,4,2021
5261,0,1,0.0,1.0,1.0,0.0,0.0,3.0,19,9,2010
10803,0,1,0.0,1.0,3.0,1.0,0.0,3.0,5,6,2010
429,0,0,0.0,2.0,1.0,2.0,0.0,1.0,2,9,2012
17019,0,1,0.0,0.0,1.0,2.0,0.0,1.0,18,9,2010
5021,0,1,0.0,1.0,1.0,1.0,0.0,3.0,16,11,2013
1779,0,2,0.0,1.0,1.0,1.0,0.0,1.0,18,4,2008
12963,0,2,0.0,1.0,2.0,1.0,0.0,1.0,1,8,2010
13861,0,2,0.0,2.0,1.0,2.0,0.0,1.0,14,9,2007
8184,0,1,0.0,2.0,1.0,2.0,0.0,1.0,22,9,2019
7313,0,3,0.0,1.0,1.0,2.0,0.0,3.0,21,8,2013
7783,0,2,0.0,1.0,1.0,2.0,0.0,1.0,10,8,2018
24530,0,1,0.0,1.0,3.0,0.0,0.0,0.0,17,2,2017
1989,0,1,0.0,1.0,2.0,3.0,0.0,3.0,7,2,2021
3375,0,3,0.0,2.0,2.0,2.0,0.0,3.0,18,9,2020
17353,0,2,0.0,1.0,1.0,0.0,0.0,1.0,23,5,2009
3520,0,3,0.0,2.0,1.0,2.0,0.0,1.0,3,8,2019
11998,0,1,0.0,2.0,1.0,2.0,0.0,1.0,0,7,2017
25351,0,2,0.0,0.0,1.0,1.0,0.0,1.0,16,1,2011
3344,0,3,0.0,2.0,1.0,3.0,0.0,1.0,13,11,2021
9419,0,2,0.0,1.0,3.0,2.0,0.0,2.0,19,5,2021
19289,0,1,0.0,0.0,1.0,0.0,0.0,3.0,22,1,2012
8794,0,2,0.0,2.0,1.0,2.0,0.0,1.0,2,3,2021
19826,0,1,0.0,0.0,2.0,1.0,0.0,2.0,23,3,2010
5293,0,1,0.0,1.0,1.0,2.0,0.0,3.0,0,11,2019
21436,0,3,0.0,2.0,1.0,2.0,0.0,1.0,1,8,2020
21295,0,2,0.0,2.0,1.0,1.0,0.0,1.0,15,2,2007
22456,0,1,0.0,0.0,3.0,0.0,0.0,2.0,19,4,2011
22903,0,2,0.0,1.0,1.0,0.0,0.0,1.0,22,3,2010
22205,0,2,0.0,2.0,1.0,2.0,0.0,1.0,21,4,2011
5612,0,2,0.0,3.0,1.0,1.0,0.0,1.0,1,8,2009
10908,0,0,0.0,2.0,1.0,2.0,0.0,1.0,21,11,2020
19387,0,2,0.0,1.0,1.0,0.0,1.0,1.0,17,1,2012
20724,0,2,0.0,1.0,1.0,0.0,0.0,1.0,2,6,2012
1083,0,2,0.0,2.0,1.0,1.0,0.0,1.0,4,7,2018
12139,0,1,0.0,0.0,2.0,0.0,0.0,3.0,19,12,2014
22738,0,4,0.0,1.0,1.0,1.0,0.0,2.0,21,4,2013
18947,0,1,0.0,1.0,1.0,1.0,0.0,2.0,18,9,2015
2096,0,0,0.0,1.0,1.0,1.0,0.0,1.0,14,5,2010
26704,0,2,0.0,1.0,1.0,1.0,0.0,3.0,17,5,2022
20615,0,2,0.0,3.0,4.0,2.0,0.0,4.0,4,11,2014
19794,0,2,0.0,0.0,1.0,3.0,1.0,1.0,0,7,2008
19509,0,2,0.0,1.0,1.0,2.0,0.0,1.0,22,6,2015
20267,0,1,0.0,0.0,2.0,1.0,0.0,2.0,0,11,2008
16979,0,1,0.0,2.0,2.0,2.0,0.0,2.0,16,8,2010
18421,0,2,0.0,1.0,1.0,1.0,0.0,1.0,15,1,2014
17767,0,2,0.0,2.0,3.0,1.0,0.0,1.0,1,11,2007
3837,0,0,0.0,2.0,1.0,1.0,0.0,1.0,3,4,2018
4691,0,2,0.0,1.0,1.0,2.0,1.0,1.0,0,6,2011
15921,0,2,0.0,1.0,1.0,2.0,0.0,1.0,0,5,2009
5282,0,0,0.0,2.0,0.0,2.0,0.0,0.0,2,11,2008
1736,0,3,0.0,1.0,1.0,1.0,0.0,1.0,16,4,2014
26882,0,1,0.0,1.0,1.0,2.0,0.0,1.0,3,6,2022
16641,0,0,0.0,1.0,1.0,2.0,1.0,1.0,3,12,2008
20990,0,2,0.0,1.0,1.0,1.0,0.0,1.0,16,5,2012
137,0,3,0.0,1.0,1.0,2.0,1.0,1.0,17,12,2007
8675,0,0,0.0,1.0,2.0,1.0,0.0,1.0,21,1,2021
22421,0,4,0.0,2.0,0.0,0.0,0.0,0.0,19,6,2017
20982,0,1,0.0,1.0,1.0,3.0,0.0,1.0,3,10,2011
18571,0,1,0.0,1.0,1.0,1.0,0.0,3.0,15,6,2015
20906,0,2,0.0,1.0,1.0,2.0,0.0,1.0,1,8,2011
113,0,3,0.0,1.0,1.0,1.0,0.0,1.0,2,11,2010
88,0,1,0.0,2.0,1.0,3.0,0.0,1.0,22,6,2007
13866,0,2,0.0,1.0,3.0,2.0,0.0,1.0,12,6,2009
18917,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,12,2014
3819,0,1,0.0,1.0,2.0,1.0,0.0,2.0,21,5,2021
4336,0,2,0.0,1.0,1.0,0.0,0.0,1.0,18,11,2010
3662,0,1,0.0,2.0,2.0,1.0,0.0,2.0,21,7,2006
14585,0,2,0.0,1.0,1.0,1.0,0.0,1.0,5,9,2011
6160,0,1,0.0,1.0,2.0,2.0,0.0,1.0,17,10,2020
16383,0,1,0.0,2.0,3.0,2.0,0.0,1.0,6,11,2006
7585,0,1,0.0,1.0,1.0,0.0,0.0,2.0,21,1,2010
20913,0,0,0.0,2.0,1.0,1.0,0.0,3.0,3,2,2017
16946,0,1,0.0,3.0,1.0,1.0,0.0,2.0,21,12,2018
1029,0,0,0.0,1.0,2.0,1.0,1.0,1.0,22,8,2008
15100,0,2,0.0,1.0,1.0,1.0,0.0,1.0,17,6,2011
6450,0,2,0.0,1.0,1.0,1.0,0.0,1.0,4,12,2007
924,0,2,0.0,1.0,1.0,1.0,0.0,2.0,23,8,2007
5112,0,3,0.0,1.0,2.0,2.0,0.0,2.0,21,7,2015
23548,0,1,0.0,2.0,2.0,1.0,0.0,1.0,4,7,2006
9334,0,2,0.0,1.0,1.0,0.0,0.0,1.0,18,7,2013
1130,0,3,0.0,2.0,1.0,2.0,0.0,1.0,2,5,2016
18053,0,0,0.0,2.0,1.0,2.0,0.0,1.0,3,6,2010
16478,0,0,0.0,2.0,3.0,2.0,0.0,1.0,23,8,2009
18374,0,0,0.0,2.0,1.0,2.0,0.0,1.0,20,4,2008
26837,0,2,0.0,1.0,1.0,0.0,1.0,1.0,18,3,2022
20214,0,2,0.0,1.0,1.0,2.0,0.0,1.0,20,6,2010
2759,0,3,0.0,1.0,2.0,1.0,0.0,1.0,1,6,2006
5976,0,1,0.0,1.0,2.0,2.0,0.0,3.0,5,8,2009
14509,0,1,0.0,2.0,3.0,2.0,0.0,3.0,22,9,2021
16202,0,1,0.0,2.0,1.0,1.0,1.0,2.0,20,12,2013
7708,0,1,0.0,1.0,1.0,2.0,0.0,1.0,23,8,2009
21048,0,0,0.0,1.0,1.0,2.0,0.0,1.0,1,2,2009
18854,0,2,0.0,2.0,1.0,4.0,0.0,1.0,6,7,2013
2097,0,2,0.0,2.0,0.0,1.0,0.0,2.0,21,6,2006
13028,0,1,0.0,1.0,1.0,1.0,0.0,2.0,1,8,2012
24989,0,1,0.0,2.0,3.0,1.0,0.0,2.0,5,7,2020
12576,0,2,0.0,2.0,1.0,2.0,0.0,1.0,21,5,2008
12814,0,3,0.0,1.0,1.0,1.0,0.0,1.0,12,6,2016
18025,0,4,0.0,2.0,1.0,2.0,0.0,1.0,16,9,2008
277,0,0,0.0,1.0,1.0,1.0,1.0,1.0,10,2,2009
24735,0,2,0.0,2.0,3.0,2.0,0.0,1.0,4,2,2012
26270,0,3,0.0,1.0,1.0,1.0,0.0,1.0,18,10,2022
4595,0,2,0.0,2.0,1.0,2.0,0.0,1.0,16,8,2006
7462,0,1,0.0,0.0,1.0,0.0,0.0,2.0,22,11,2011
3774,0,1,0.0,2.0,1.0,0.0,1.0,1.0,1,5,2010
5616,0,2,0.0,1.0,1.0,2.0,0.0,2.0,19,1,2007
763,0,1,0.0,2.0,3.0,1.0,0.0,3.0,4,10,2006
8771,0,1,0.0,3.0,1.0,2.0,1.0,2.0,0,3,2020
8396,0,2,0.0,1.0,1.0,3.0,0.0,1.0,15,10,2008
5034,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0,7,2012
16919,0,3,0.0,1.0,2.0,2.0,1.0,3.0,14,1,2011
26032,0,0,1.0,2.0,1.0,2.0,0.0,1.0,23,5,2022
25084,0,2,0.0,2.0,3.0,2.0,0.0,1.0,4,10,2019
12145,0,3,0.0,3.0,1.0,3.0,0.0,1.0,17,8,2021
8449,0,3,0.0,1.0,1.0,1.0,0.0,1.0,16,2,2010
5568,0,3,0.0,1.0,1.0,2.0,0.0,1.0,0,5,2009
18713,0,1,0.0,2.0,1.0,1.0,0.0,1.0,2,8,2013
26957,0,0,0.0,2.0,2.0,2.0,0.0,2.0,19,11,2022
18551,0,3,0.0,1.0,2.0,2.0,1.0,1.0,1,7,2007
21233,0,3,0.0,2.0,3.0,2.0,0.0,2.0,0,11,2019
21591,0,3,0.0,1.0,3.0,1.0,0.0,2.0,4,11,2020
18644,0,3,0.0,1.0,1.0,2.0,0.0,1.0,20,7,2012
16959,0,1,0.0,2.0,3.0,2.0,0.0,1.0,22,2,2021
2744,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,6,2007
18315,0,2,0.0,2.0,2.0,2.0,0.0,3.0,17,11,2020
11310,0,3,0.0,1.0,1.0,2.0,0.0,1.0,5,11,2006
247,0,3,0.0,2.0,1.0,2.0,0.0,1.0,2,6,2015
18530,0,1,0.0,1.0,2.0,1.0,0.0,2.0,23,11,2020
3784,0,1,0.0,2.0,1.0,3.0,0.0,1.0,1,9,2007
862,0,2,0.0,1.0,1.0,1.0,0.0,1.0,22,10,2007
2101,0,1,0.0,2.0,1.0,2.0,0.0,1.0,20,1,2009
2853,0,2,0.0,2.0,2.0,1.0,0.0,1.0,5,4,2010
7564,0,2,0.0,1.0,1.0,2.0,0.0,1.0,2,7,2021
25029,0,3,0.0,0.0,1.0,2.0,0.0,2.0,19,10,2012
11227,0,2,0.0,2.0,1.0,2.0,0.0,1.0,0,8,2014
12170,0,2,0.0,2.0,1.0,1.0,0.0,1.0,19,4,2018
17813,0,1,0.0,1.0,1.0,1.0,0.0,1.0,22,3,2008
25795,0,0,0.0,2.0,2.0,2.0,0.0,2.0,18,4,2022
14443,0,2,0.0,1.0,2.0,1.0,0.0,2.0,13,2,2009
3654,0,2,0.0,1.0,2.0,2.0,0.0,4.0,22,3,2014
1333,0,3,0.0,2.0,2.0,2.0,0.0,2.0,21,11,2008
16761,0,2,0.0,1.0,3.0,1.0,0.0,3.0,14,5,2009
11326,0,1,0.0,0.0,3.0,0.0,0.0,2.0,20,11,2008
2980,0,2,0.0,1.0,1.0,1.0,0.0,1.0,23,6,2012
8116,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,7,2019
1921,0,2,0.0,2.0,1.0,2.0,0.0,1.0,13,2,2012
9739,0,0,0.0,1.0,3.0,0.0,0.0,2.0,22,9,2011
8173,0,2,0.0,1.0,1.0,2.0,0.0,1.0,1,2,2007
12881,0,2,0.0,1.0,1.0,2.0,1.0,1.0,17,6,2019
26237,0,3,0.0,2.0,3.0,1.0,0.0,1.0,0,5,2022
18326,0,2,0.0,3.0,1.0,1.0,0.0,1.0,23,11,2011
21936,0,2,0.0,1.0,1.0,2.0,1.0,1.0,2,11,2014
11338,0,1,0.0,2.0,1.0,2.0,0.0,1.0,23,1,2013
17129,0,4,0.0,2.0,0.0,2.0,0.0,0.0,14,5,2007
13619,0,2,0.0,1.0,1.0,0.0,0.0,2.0,1,11,2007
13585,0,3,0.0,1.0,1.0,1.0,0.0,1.0,9,4,2011
25070,0,3,0.0,1.0,1.0,1.0,0.0,1.0,3,5,2011
15513,0,0,0.0,1.0,1.0,3.0,0.0,3.0,1,11,2018
23594,0,3,0.0,1.0,3.0,0.0,0.0,2.0,3,7,2007
19192,0,2,0.0,1.0,1.0,2.0,0.0,1.0,23,8,2021
13956,0,0,0.0,0.0,1.0,1.0,0.0,1.0,20,8,2018
1524,0,2,0.0,2.0,1.0,1.0,0.0,0.0,2,7,2007
16357,0,1,0.0,1.0,1.0,2.0,0.0,1.0,18,4,2021
24763,0,2,0.0,2.0,1.0,2.0,0.0,1.0,21,4,2020
17874,0,2,0.0,1.0,1.0,0.0,0.0,2.0,0,6,2019
24704,0,2,0.0,0.0,1.0,0.0,0.0,1.0,17,9,2011
11262,0,3,0.0,2.0,1.0,1.0,0.0,1.0,2,6,2021
14158,0,4,0.0,1.0,1.0,1.0,0.0,1.0,15,4,2021
25761,0,1,0.0,1.0,3.0,2.0,1.0,2.0,17,8,2022
2728,0,1,0.0,0.0,2.0,1.0,0.0,2.0,23,11,2008
21177,0,1,0.0,1.0,2.0,1.0,0.0,3.0,1,9,2015
4075,0,0,0.0,2.0,1.0,1.0,0.0,1.0,6,11,2015
11145,0,1,0.0,2.0,1.0,2.0,0.0,1.0,19,1,2008
3868,0,3,0.0,1.0,1.0,1.0,0.0,1.0,15,7,2011
10425,0,1,1.0,2.0,1.0,1.0,0.0,2.0,19,3,2007
454,0,2,0.0,2.0,1.0,2.0,1.0,1.0,23,10,2021
12105,0,1,1.0,2.0,1.0,1.0,0.0,1.0,2,10,2020
5520,0,0,0.0,0.0,4.0,3.0,0.0,1.0,16,4,2021
4451,0,3,0.0,2.0,1.0,1.0,0.0,3.0,19,4,2012
3579,0,2,0.0,1.0,1.0,3.0,0.0,1.0,20,7,2015
24611,0,1,0.0,2.0,1.0,2.0,0.0,2.0,11,9,2020
12665,0,3,0.0,2.0,2.0,1.0,0.0,2.0,5,9,2017
20881,0,1,0.0,1.0,1.0,1.0,0.0,1.0,18,12,2014
21263,0,1,0.0,1.0,1.0,4.0,1.0,3.0,19,7,2016
1580,0,1,0.0,2.0,1.0,1.0,0.0,1.0,20,9,2012
8895,0,3,0.0,1.0,1.0,2.0,0.0,2.0,1,10,2016
26971,0,1,1.0,2.0,2.0,2.0,0.0,2.0,4,12,2022
4171,0,1,0.0,1.0,0.0,2.0,0.0,0.0,17,1,2012
20797,0,1,0.0,2.0,3.0,2.0,1.0,3.0,15,3,2019
4205,0,0,0.0,1.0,1.0,2.0,1.0,2.0,0,2,2016
17069,0,2,0.0,2.0,4.0,2.0,0.0,3.0,5,7,2011
1061,0,0,0.0,1.0,4.0,1.0,0.0,1.0,17,3,2015
19762,0,2,0.0,1.0,1.0,2.0,0.0,1.0,0,8,2013
5433,0,2,1.0,1.0,1.0,2.0,0.0,1.0,15,4,2014
20888,0,2,0.0,1.0,1.0,1.0,0.0,1.0,12,6,2009
18348,0,1,0.0,1.0,2.0,1.0,0.0,1.0,20,5,2007
14693,0,2,0.0,2.0,1.0,2.0,0.0,1.0,1,7,2009
13065,0,1,0.0,1.0,2.0,1.0,0.0,2.0,0,6,2007
14000,0,2,0.0,1.0,1.0,1.0,0.0,1.0,3,2,2017
20332,0,1,0.0,3.0,1.0,3.0,0.0,1.0,13,8,2012
8717,0,0,0.0,2.0,1.0,2.0,0.0,1.0,19,1,2020
6677,0,1,0.0,2.0,3.0,2.0,0.0,3.0,3,11,2007
14308,0,1,0.0,2.0,1.0,2.0,0.0,1.0,0,8,2008
23074,0,1,0.0,1.0,2.0,2.0,0.0,2.0,21,1,2017
26174,0,1,0.0,0.0,1.0,0.0,0.0,1.0,18,5,2022
5020,0,1,0.0,2.0,1.0,2.0,0.0,3.0,4,7,2021
23059,0,2,0.0,1.0,3.0,0.0,0.0,2.0,23,5,2011
17126,0,3,0.0,2.0,2.0,2.0,0.0,3.0,18,12,2008
18691,0,2,0.0,1.0,1.0,0.0,1.0,1.0,21,8,2013
10843,0,2,0.0,1.0,1.0,1.0,0.0,3.0,1,7,2008
18340,0,2,0.0,1.0,1.0,1.0,1.0,1.0,20,10,2012
5372,0,2,0.0,2.0,1.0,1.0,0.0,1.0,21,6,2007
7105,0,3,0.0,1.0,1.0,0.0,0.0,3.0,23,3,2016
25580,0,0,0.0,2.0,2.0,1.0,1.0,3.0,6,2,2014
6172,0,3,0.0,1.0,1.0,2.0,0.0,1.0,15,12,2012
5811,0,1,0.0,2.0,1.0,1.0,1.0,1.0,1,3,2009
23359,0,2,0.0,2.0,2.0,4.0,0.0,2.0,18,12,2016
2933,0,2,0.0,2.0,1.0,1.0,0.0,1.0,16,10,2010
10558,0,1,0.0,1.0,1.0,2.0,0.0,1.0,18,9,2010
16860,0,1,0.0,1.0,1.0,1.0,0.0,3.0,15,2,2011
12053,0,1,0.0,1.0,3.0,1.0,0.0,3.0,5,1,2011
8352,0,1,0.0,0.0,3.0,2.0,0.0,2.0,19,3,2007
6393,0,1,0.0,2.0,3.0,1.0,0.0,3.0,0,10,2010
21670,0,2,0.0,1.0,1.0,2.0,0.0,1.0,17,1,2014
3448,0,2,0.0,1.0,2.0,2.0,1.0,1.0,21,7,2020
4178,0,3,0.0,1.0,1.0,1.0,0.0,1.0,2,4,2010
15901,0,3,0.0,1.0,1.0,0.0,0.0,1.0,23,8,2015
21429,0,2,0.0,2.0,1.0,2.0,0.0,1.0,7,7,2009
12341,0,1,0.0,2.0,3.0,0.0,0.0,3.0,0,10,2006
19400,0,2,0.0,2.0,1.0,2.0,1.0,1.0,4,10,2016
25676,0,0,0.0,2.0,3.0,2.0,0.0,1.0,23,5,2022
14293,0,2,0.0,0.0,1.0,1.0,0.0,4.0,20,1,2009
21271,0,2,0.0,2.0,1.0,1.0,1.0,1.0,12,9,2017
25865,0,1,0.0,1.0,1.0,1.0,0.0,1.0,9,6,2022
7456,0,2,0.0,2.0,1.0,1.0,0.0,1.0,10,1,2007
3926,0,2,0.0,2.0,1.0,1.0,0.0,1.0,3,6,2006
17626,0,1,0.0,2.0,1.0,2.0,0.0,1.0,11,6,2020
4078,0,2,0.0,1.0,1.0,2.0,0.0,1.0,0,8,2006
26228,0,0,0.0,2.0,2.0,1.0,0.0,1.0,20,3,2022
6984,0,1,0.0,0.0,2.0,1.0,0.0,1.0,1,10,2007
7615,0,4,0.0,2.0,1.0,2.0,0.0,3.0,19,8,2007
22616,0,3,0.0,1.0,1.0,1.0,0.0,2.0,22,6,2006
26902,0,2,0.0,3.0,1.0,3.0,0.0,1.0,18,8,2022
11184,0,3,0.0,2.0,1.0,2.0,0.0,1.0,16,4,2017
15452,0,2,0.0,2.0,1.0,2.0,1.0,1.0,1,12,2020
22073,0,3,0.0,1.0,1.0,0.0,0.0,1.0,2,8,2011
23237,0,1,0.0,2.0,1.0,1.0,0.0,2.0,19,10,2019
3522,0,1,0.0,1.0,1.0,1.0,0.0,1.0,20,7,2011
112,0,2,0.0,2.0,1.0,1.0,1.0,1.0,2,7,2013
6658,0,1,0.0,2.0,2.0,2.0,0.0,1.0,18,1,2009
8613,0,1,0.0,1.0,2.0,2.0,0.0,2.0,3,11,2021
1901,0,1,0.0,1.0,1.0,2.0,0.0,1.0,20,1,2010
13824,0,2,0.0,1.0,1.0,1.0,0.0,1.0,13,4,2021
26649,0,3,0.0,2.0,3.0,1.0,0.0,2.0,0,5,2022
20123,0,3,0.0,1.0,2.0,1.0,0.0,3.0,17,5,2017
14124,0,2,0.0,0.0,1.0,0.0,0.0,1.0,2,8,2011
9612,0,0,0.0,1.0,1.0,2.0,0.0,1.0,19,12,2010
20526,0,1,0.0,1.0,2.0,1.0,0.0,2.0,2,4,2009
17571,0,0,0.0,2.0,1.0,2.0,1.0,1.0,22,6,2011
14860,0,2,0.0,1.0,1.0,2.0,0.0,0.0,19,9,2019
15992,0,2,0.0,2.0,1.0,1.0,0.0,1.0,18,5,2017
5870,0,2,0.0,2.0,1.0,3.0,1.0,1.0,20,8,2021
19435,0,0,0.0,1.0,3.0,2.0,0.0,1.0,23,8,2009
8751,0,3,0.0,1.0,1.0,2.0,1.0,3.0,2,1,2011
26003,0,0,0.0,1.0,1.0,2.0,0.0,3.0,6,9,2022
10783,0,2,0.0,1.0,1.0,1.0,0.0,1.0,3,12,2019
9688,0,2,0.0,2.0,1.0,2.0,0.0,1.0,20,3,2007
21426,0,2,0.0,2.0,1.0,1.0,0.0,1.0,5,8,2010
7688,0,2,0.0,1.0,1.0,0.0,0.0,1.0,4,6,2010
7262,0,1,0.0,0.0,1.0,0.0,0.0,3.0,18,10,2007
27105,0,0,0.0,2.0,3.0,1.0,0.0,1.0,18,8,2022
27172,0,3,0.0,3.0,1.0,2.0,1.0,1.0,22,11,2022
27255,0,3,0.0,2.0,1.0,2.0,0.0,1.0,3,6,2022
14147,0,0,0.0,2.0,1.0,1.0,0.0,1.0,11,4,2016
1700,0,3,0.0,1.0,1.0,1.0,0.0,1.0,19,3,2017
22457,0,2,0.0,2.0,1.0,2.0,0.0,1.0,16,7,2009
21058,0,1,0.0,2.0,1.0,2.0,0.0,1.0,23,5,2006
27163,0,1,0.0,2.0,1.0,0.0,0.0,1.0,20,3,2022
10133,0,1,0.0,1.0,1.0,0.0,0.0,3.0,12,9,2021
26406,0,1,0.0,0.0,1.0,0.0,1.0,1.0,19,4,2022
20898,0,2,0.0,0.0,1.0,1.0,0.0,1.0,22,4,2011
1725,0,2,0.0,1.0,1.0,2.0,0.0,1.0,20,4,2007
22431,0,3,0.0,0.0,3.0,2.0,0.0,1.0,14,11,2016
20089,0,1,0.0,1.0,2.0,0.0,0.0,2.0,23,1,2011
8824,0,4,0.0,2.0,1.0,1.0,0.0,1.0,11,5,2017
19938,0,1,0.0,0.0,1.0,1.0,0.0,1.0,15,11,2019
5152,0,1,0.0,1.0,1.0,1.0,0.0,2.0,19,10,2012
4831,0,1,0.0,2.0,2.0,2.0,0.0,2.0,9,11,2021
11971,0,1,0.0,0.0,1.0,1.0,0.0,2.0,8,4,2006
11423,0,2,0.0,2.0,1.0,2.0,0.0,1.0,2,12,2008
10858,0,3,0.0,2.0,2.0,3.0,0.0,2.0,16,9,2007
16257,0,1,0.0,2.0,1.0,2.0,0.0,1.0,2,3,2020
19798,0,2,0.0,1.0,1.0,2.0,0.0,1.0,5,1,2014
25884,0,3,0.0,2.0,1.0,1.0,0.0,1.0,0,10,2022
14142,0,3,0.0,2.0,2.0,3.0,0.0,3.0,13,12,2009
9985,0,3,0.0,1.0,1.0,1.0,1.0,1.0,2,4,2010
11528,0,1,0.0,0.0,1.0,0.0,0.0,1.0,2,5,2012
17980,0,3,0.0,2.0,1.0,2.0,0.0,1.0,20,5,2006
13595,0,2,0.0,2.0,1.0,2.0,0.0,2.0,22,7,2021
20371,0,2,0.0,2.0,1.0,3.0,1.0,1.0,20,6,2017
993,0,2,0.0,1.0,2.0,2.0,1.0,1.0,14,10,2011
1559,0,2,0.0,1.0,3.0,2.0,0.0,1.0,19,1,2010
15370,0,1,0.0,1.0,1.0,1.0,0.0,1.0,22,8,2011
14970,0,1,0.0,2.0,1.0,2.0,0.0,2.0,21,9,2009
3709,0,1,0.0,2.0,1.0,0.0,0.0,1.0,2,6,2011
25999,0,1,0.0,2.0,1.0,3.0,0.0,4.0,19,11,2022
21616,0,2,0.0,2.0,1.0,2.0,0.0,1.0,22,4,2009
25440,0,4,0.0,1.0,1.0,2.0,0.0,1.0,15,8,2020
12655,0,2,0.0,0.0,1.0,0.0,0.0,3.0,21,1,2012
9672,0,2,0.0,3.0,1.0,2.0,0.0,1.0,6,10,2019
3664,0,1,0.0,2.0,2.0,1.0,0.0,1.0,4,1,2014
12097,0,4,0.0,1.0,1.0,1.0,0.0,1.0,3,8,2008
1536,0,2,0.0,0.0,3.0,1.0,0.0,2.0,3,7,2006
3306,0,0,0.0,1.0,2.0,2.0,0.0,0.0,2,7,2009
16987,0,3,0.0,1.0,1.0,1.0,0.0,1.0,0,5,2009
18419,0,3,0.0,1.0,1.0,1.0,0.0,2.0,16,7,2006
18985,0,2,0.0,0.0,1.0,2.0,0.0,1.0,23,7,2007
25654,0,1,0.0,0.0,1.0,1.0,0.0,3.0,0,9,2022
610,0,0,0.0,1.0,1.0,2.0,0.0,1.0,21,7,2009
12322,0,2,0.0,2.0,1.0,3.0,0.0,1.0,10,3,2013
5207,0,3,0.0,1.0,1.0,2.0,1.0,1.0,12,1,2021
8657,0,2,0.0,1.0,2.0,2.0,0.0,1.0,14,3,2007
15357,0,1,0.0,0.0,1.0,0.0,0.0,1.0,20,5,2007
500,0,3,0.0,1.0,3.0,1.0,0.0,1.0,16,4,2012
11487,0,1,0.0,1.0,1.0,1.0,1.0,1.0,4,8,2017
1152,0,1,0.0,0.0,2.0,1.0,0.0,3.0,0,7,2014
20280,0,3,0.0,0.0,1.0,1.0,0.0,1.0,11,12,2017
14497,0,1,0.0,2.0,3.0,1.0,0.0,2.0,19,6,2016
1096,0,3,0.0,1.0,0.0,3.0,0.0,0.0,14,11,2008
26860,0,1,0.0,2.0,2.0,2.0,0.0,1.0,22,4,2022
24495,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0,5,2018
26104,0,2,0.0,3.0,1.0,2.0,1.0,1.0,22,3,2022
4529,0,2,0.0,1.0,1.0,2.0,0.0,1.0,21,12,2018
21476,0,1,0.0,1.0,1.0,1.0,0.0,1.0,4,2,2014
10481,0,3,0.0,2.0,1.0,1.0,0.0,1.0,6,8,2007
22652,0,2,0.0,2.0,3.0,1.0,0.0,2.0,5,7,2006
16606,0,1,0.0,0.0,1.0,2.0,0.0,3.0,23,6,2020
25561,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1,6,2020
26679,0,2,0.0,2.0,1.0,0.0,1.0,1.0,15,3,2022
2230,0,0,0.0,2.0,1.0,2.0,0.0,1.0,3,10,2016
5461,0,1,0.0,1.0,3.0,3.0,0.0,3.0,14,10,2016
2468,0,2,0.0,0.0,1.0,1.0,0.0,1.0,22,7,2018
27193,0,3,0.0,1.0,1.0,1.0,0.0,1.0,2,12,2022
3747,0,4,0.0,1.0,1.0,1.0,0.0,1.0,13,11,2012
3328,0,2,0.0,1.0,1.0,2.0,0.0,1.0,20,6,2020
25372,0,2,0.0,2.0,1.0,2.0,0.0,1.0,15,4,2009
21253,0,2,0.0,1.0,1.0,1.0,0.0,1.0,0,6,2008
7847,0,0,0.0,1.0,2.0,1.0,1.0,1.0,2,9,2016
